transaction_id,account_id,employee_id,transaction_date,transaction_type,channel,amount,balance_after
TXN0000007,ACC000001,,2025-12-01 16:28:00,Transferencia recibida,App movil,825303.18,3411435.04
TXN0001068,ACC000121,,2026-03-23 16:51:00,Transferencia recibida,Datafono,495725.49,6258010.93
TXN0000596,ACC000063,,2026-02-17 15:41:00,Consignacion,Cajero automatico,430900.92,20029499.53
TXN0002017,ACC000217,EMP016,2025-06-01 06:55:00,Consignacion,Sucursal,2468020.16,2120030.34
TXN0001845,ACC000200,,2025-04-04 12:31:00,Compra con tarjeta,Cajero automatico,480127.3,24986095.0
TXN0001639,ACC000173,,2025-03-06 14:40:00,Pago de servicios,App movil,3270221.43,14864901.11
TXN0001694,ACC000184,,2025-06-07 18:21:00,Pago de servicios,Banca web,2562759.92,3607347.4
TXN0001656,ACC000175,,2025-06-19 11:58:00,Deposito,Cajero automatico,985352.68,5976880.87
TXN0002005,ACC000216,EMP016,2026-05-09 07:27:00,Consignacion,Sucursal,2153736.52,5777861.79
TXN0000667,ACC000070,,2025-06-22 15:09:00,Retiro,Cajero automatico,901885.29,3864142.0
TXN0001529,ACC000163,,2025-09-15 15:48:00,Retiro,Cajero automatico,235640.15,12353136.98
TXN0001126,ACC000125,EMP001,2026-03-21 19:50:00,Pago de servicios,Sucursal,1940996.63,21464267.18
TXN0000505,ACC000052,EMP008,2025-11-08 06:47:00,Transferencia enviada,Sucursal,459213.53,17204298.46
TXN0000494,ACC000051,,2025-09-08 06:07:00,Retiro,App movil,1730745.29,14976294.17
TXN0001719,ACC000188,,2025-11-10 15:41:00,Transferencia recibida,Banca web,1468713.9,19858495.09
TXN0001114,ACC000125,,2025-02-16 06:55:00,Retiro,Cajero automatico,2846050.4,1425798.16
TXN0000718,ACC000082,,2026-01-14 17:42:00,Pago de cuota,Cajero automatico,3294654.53,21960912.03
TXN0002089,ACC000223,EMP001,2026-05-22 10:12:00,Compra con tarjeta,Sucursal,2026660.11,11107767.6
TXN0001713,ACC000188,,2026-01-01 08:02:00,Compra con tarjeta,Cajero automatico,3126150.25,2508283.03
TXN0002006,ACC000217,,2025-10-12 07:10:00,Consignacion,Datafono,2171792.47,17973836.2
TXN0001270,ACC000137,,2026-04-17 17:03:00,Pago de servicios,Datafono,2405492.86,10648306.4
TXN0000489,ACC000051,,2026-05-02 16:04:00,Retiro,Datafono,2648838.05,175405.51
TXN0000542,ACC000057,,2025-12-22 08:41:00,Pago de servicios,App movil,1771191.98,10828433.01
TXN0000065,ACC000007,,2025-01-30 11:12:00,Transferencia recibida,Cajero automatico,2931048.6,836445.4
TXN0000746,ACC000088,,2025-08-27 15:42:00,Deposito,Datafono,254228.22,9222620.12
TXN0000615,ACC000064,EMP003,2026-02-06 07:21:00,Pago de cuota,Sucursal,2210130.48,24487378.58
TXN0001013,ACC000115,,2025-04-21 18:27:00,Compra con tarjeta,Cajero automatico,1989325.7,22448388.0
TXN0002053,ACC000221,,2025-11-16 10:04:00,Compra con tarjeta,Banca web,50537.21,2564219.78
TXN0002114,ACC000224,,2025-04-16 10:07:00,Pago de cuota,Datafono,1754892.43,22999565.94
TXN0001869,ACC000203,EMP020,2025-10-20 11:59:00,Transferencia enviada,Sucursal,3471710.4,10077348.12
TXN0000230,ACC000026,,2025-10-19 17:20:00,Consignacion,Datafono,1711353.17,22241914.9
TXN0001854,ACC000201,,2025-12-18 06:37:00,Pago de cuota,Cajero automatico,2650258.95,4875701.12
TXN0000521,ACC000053,,2026-02-18 09:14:00,Pago de servicios,Banca web,2540949.75,19122777.13
TXN0000554,ACC000057,,2025-04-03 18:53:00,Retiro,Cajero automatico,833783.62,13053719.4
TXN0000851,ACC000098,EMP014,2025-01-01 13:19:00,Consignacion,Sucursal,2310459.95,3504977.61
TXN0001196,ACC000131,,2025-01-26 18:49:00,Consignacion,Cajero automatico,1570327.65,14083200.16
TXN0001049,ACC000120,EMP022,2025-12-07 20:09:00,Deposito,Sucursal,1503449.7,4446101.15
TXN0001605,ACC000170,,2026-02-17 06:44:00,Pago de cuota,Datafono,1057752.02,9379149.26
TXN0001108,ACC000124,,2026-03-03 08:56:00,Transferencia enviada,Datafono,1680912.48,6770005.08
TXN0001164,ACC000128,,2025-02-10 12:00:00,Deposito,Banca web,2915440.69,9244818.56
TXN0000206,ACC000023,,2026-02-18 06:16:00,Retiro,Cajero automatico,1430899.85,13970181.51
TXN0001984,ACC000216,,2026-01-01 11:15:00,Deposito,Datafono,1386266.73,19969314.43
TXN0001557,ACC000167,EMP011,2025-05-12 16:01:00,Consignacion,Sucursal,3038404.57,9226861.64
TXN0000842,ACC000096,EMP023,2025-06-26 18:49:00,Pago de cuota,Sucursal,3028486.31,6887648.85
TXN0000680,ACC000073,,2025-12-17 14:48:00,Compra con tarjeta,Banca web,962815.86,8547328.82
TXN0001999,ACC000216,,2025-06-03 15:24:00,Transferencia recibida,Cajero automatico,69731.0,17518636.1
TXN0000195,ACC000023,,2025-10-10 18:48:00,Consignacion,Cajero automatico,1452166.27,4476202.75
TXN0002190,ACC000235,,2025-05-14 18:11:00,Pago de servicios,App movil,379129.85,4602418.58
TXN0000001,ACC000001,,2025-01-25 13:34:00,Deposito,App movil,2229437.02,23775246.65
TXN0001466,ACC000157,,2025-12-05 11:24:00,Pago de cuota,Cajero automatico,1307525.38,1128472.09
TXN0001526,ACC000163,EMP007,2025-07-13 09:44:00,Compra con tarjeta,Sucursal,662797.71,18909593.16
TXN0001803,ACC000196,,2025-07-29 17:40:00,Pago de cuota,App movil,2923264.92,3856697.63
TXN0000566,ACC000059,,2025-01-29 07:41:00,Transferencia enviada,Cajero automatico,2209245.63,86864.34
TXN0000445,ACC000046,EMP003,2025-04-23 16:14:00,Transferencia recibida,Sucursal,2584740.05,9394554.37
TXN0002115,ACC000224,,2025-06-10 12:11:00,Deposito,Datafono,3035599.91,17795150.18
TXN0000108,ACC000011,EMP005,2025-06-20 09:08:00,Consignacion,Sucursal,371958.74,20058596.95
TXN0002027,ACC000218,EMP022,2025-05-08 14:02:00,Retiro,Sucursal,2053620.45,20515480.64
TXN0000868,ACC000099,,2025-03-31 15:26:00,Retiro,App movil,2959907.17,1926563.38
TXN0001105,ACC000123,,2025-02-28 09:37:00,Pago de servicios,Banca web,3279874.83,16334267.7
TXN0001652,ACC000175,,2025-12-12 14:18:00,Transferencia recibida,Banca web,849974.15,15461614.42
TXN0000787,ACC000093,,2026-05-09 06:48:00,Retiro,Banca web,1501616.53,18973869.48
TXN0000769,ACC000091,,2025-01-16 18:41:00,Transferencia recibida,App movil,51815.01,11474810.53
TXN0000831,ACC000096,,2026-01-21 07:51:00,Transferencia recibida,App movil,542930.79,21203268.02
TXN0000556,ACC000057,,2026-02-04 13:59:00,Retiro,Banca web,770849.26,4387104.84
TXN0001393,ACC000154,,2025-03-26 11:25:00,Transferencia recibida,Datafono,690124.16,19400024.91
TXN0001299,ACC000139,,2025-07-17 11:29:00,Transferencia recibida,App movil,2533479.78,4388522.73
TXN0001086,ACC000123,,2025-12-30 10:29:00,Transferencia enviada,Banca web,976395.1,8950114.09
TXN0000906,ACC000106,,2025-01-04 11:36:00,Deposito,Cajero automatico,2076473.51,21980083.87
TXN0000518,ACC000053,,2025-03-13 21:43:00,Consignacion,App movil,635747.52,16805666.0
TXN0001204,ACC000131,,2026-03-11 21:10:00,Pago de cuota,Datafono,1710304.89,9991147.4
TXN0001265,ACC000137,,2025-01-12 21:41:00,Deposito,Banca web,1484375.17,7580833.28
TXN0001956,ACC000212,,2025-08-26 08:15:00,Retiro,Cajero automatico,2252850.24,19984809.44
TXN0000496,ACC000051,,2025-05-03 17:32:00,Pago de servicios,Datafono,71232.33,4079552.34
TXN0001413,ACC000155,,2025-09-02 17:37:00,Pago de cuota,Datafono,1482184.35,17960042.13
TXN0001062,ACC000120,,2025-10-24 11:19:00,Pago de servicios,Banca web,1016027.24,399654.07
TXN0001738,ACC000190,,2026-03-03 06:32:00,Deposito,App movil,2693464.0,12420923.67
TXN0000809,ACC000094,,2025-09-30 21:30:00,Compra con tarjeta,App movil,2119256.71,9275920.2
TXN0001342,ACC000144,,2025-04-20 08:15:00,Consignacion,Cajero automatico,1145935.8,23537938.99
TXN0001492,ACC000159,,2026-01-08 20:35:00,Pago de servicios,Banca web,1318110.07,5345706.93
TXN0001741,ACC000190,EMP005,2025-09-09 21:01:00,Pago de servicios,Sucursal,3259476.11,4233875.58
TXN0000514,ACC000053,,2025-12-30 18:27:00,Pago de cuota,Cajero automatico,1804736.0,2830008.51
TXN0000212,ACC000023,,2025-07-02 21:20:00,Pago de servicios,App movil,772795.81,4577783.47
TXN0001297,ACC000139,,2026-02-23 06:20:00,Consignacion,Datafono,882293.23,17112232.88
TXN0000182,ACC000020,,2026-06-09 07:57:00,Transferencia enviada,Datafono,522559.2,6463908.55
TXN0000233,ACC000026,,2025-10-26 14:38:00,Consignacion,Banca web,956655.87,19526541.18
TXN0001881,ACC000203,,2025-09-30 08:50:00,Pago de cuota,Datafono,1344694.27,8624488.42
TXN0000986,ACC000111,,2025-06-16 19:24:00,Pago de cuota,App movil,2959369.71,15856339.78
TXN0001686,ACC000184,,2026-03-02 07:15:00,Retiro,Cajero automatico,3140665.65,7392497.98
TXN0000469,ACC000047,EMP025,2026-03-07 20:47:00,Deposito,Sucursal,669821.7,21796124.58
TXN0000843,ACC000096,EMP004,2026-04-01 17:00:00,Consignacion,Sucursal,298403.1,16038819.1
TXN0000973,ACC000111,EMP018,2025-03-12 14:25:00,Consignacion,Sucursal,3059477.86,21783515.35
TXN0000923,ACC000108,,2025-01-22 07:06:00,Pago de cuota,Datafono,1045617.33,3554457.31
TXN0001714,ACC000188,EMP003,2025-03-26 07:39:00,Pago de cuota,Sucursal,2765503.97,20606531.14
TXN0000547,ACC000057,,2025-11-04 19:26:00,Retiro,App movil,3012048.96,15851847.93
TXN0001944,ACC000210,EMP001,2025-12-01 16:12:00,Compra con tarjeta,Sucursal,2553974.33,15488294.38
TXN0001290,ACC000139,,2025-08-12 12:07:00,Transferencia enviada,Datafono,1019827.93,19174197.24
TXN0000062,ACC000007,,2025-11-25 14:46:00,Retiro,Banca web,2121377.17,4706512.92
TXN0001505,ACC000159,,2025-05-19 18:30:00,Deposito,Banca web,1674311.36,14658522.56
TXN0001112,ACC000125,,2026-03-14 10:07:00,Compra con tarjeta,Banca web,421794.02,8801209.51
TXN0000786,ACC000093,,2025-06-21 21:28:00,Pago de cuota,Banca web,1773471.01,19010508.37
TXN0000579,ACC000062,,2025-03-02 07:21:00,Compra con tarjeta,Cajero automatico,1653554.16,24918518.52
TXN0001032,ACC000118,,2025-05-06 13:36:00,Pago de servicios,Banca web,2317828.72,8054564.96
TXN0001824,ACC000199,,2025-05-06 13:26:00,Transferencia recibida,Cajero automatico,2793973.46,24766781.81
TXN0000176,ACC000019,,2025-09-27 11:24:00,Retiro,Banca web,1284885.76,12921405.81
TXN0000631,ACC000067,,2025-05-06 12:28:00,Deposito,Banca web,2694575.36,6140448.45
TXN0000901,ACC000105,,2025-06-07 07:08:00,Pago de servicios,Cajero automatico,1469561.83,22290750.46
TXN0000863,ACC000099,,2025-04-12 07:10:00,Pago de cuota,App movil,3313320.97,4525005.38
TXN0002165,ACC000233,,2025-12-10 17:05:00,Transferencia enviada,App movil,3363614.06,5157689.69
TXN0000908,ACC000106,,2025-10-02 09:10:00,Transferencia recibida,Cajero automatico,169187.51,7303163.95
TXN0000706,ACC000079,,2025-11-16 19:32:00,Transferencia enviada,App movil,1096046.96,3693752.47
TXN0001849,ACC000200,,2025-01-31 09:21:00,Transferencia enviada,Banca web,400931.04,20941542.94
TXN0001025,ACC000115,,2025-10-09 16:48:00,Compra con tarjeta,App movil,1407201.76,12350526.83
TXN0001028,ACC000116,EMP007,2026-03-23 13:10:00,Compra con tarjeta,Sucursal,2537136.62,20405528.96
TXN0001392,ACC000154,,2025-10-30 10:55:00,Pago de cuota,App movil,1081536.12,13836930.52
TXN0000564,ACC000059,,2026-02-27 16:45:00,Retiro,Banca web,3069896.68,20611777.63
TXN0000241,ACC000026,,2025-11-14 17:30:00,Retiro,Datafono,802678.27,11052089.04
TXN0001402,ACC000154,,2025-10-10 10:57:00,Transferencia enviada,Banca web,440915.26,5153718.97
TXN0001019,ACC000115,,2025-04-16 14:45:00,Retiro,Datafono,3312486.0,14352970.45
TXN0000277,ACC000030,,2026-01-02 20:44:00,Transferencia enviada,Banca web,3091055.83,19813615.33
TXN0001183,ACC000131,,2025-04-23 16:08:00,Deposito,Datafono,1893787.91,20062297.82
TXN0001929,ACC000209,,2026-02-04 18:46:00,Consignacion,Datafono,1168250.49,14234145.13
TXN0002108,ACC000224,,2025-04-20 06:41:00,Retiro,App movil,850823.25,3685618.22
TXN0001643,ACC000174,,2025-11-25 12:51:00,Transferencia enviada,Banca web,2040304.1,2939097.05
TXN0002181,ACC000235,,2025-04-07 13:41:00,Transferencia enviada,App movil,3082945.44,23996510.43
TXN0001989,ACC000216,,2026-06-08 12:03:00,Deposito,Datafono,2883139.6,14417963.9
TXN0001155,ACC000127,,2025-04-21 07:04:00,Pago de cuota,App movil,3325217.5,15774491.62
TXN0000936,ACC000109,,2025-08-29 17:00:00,Deposito,Cajero automatico,3478729.54,9066337.07
TXN0000894,ACC000105,EMP018,2025-11-24 07:11:00,Compra con tarjeta,Sucursal,191935.92,5307319.0
TXN0001051,ACC000120,EMP011,2025-09-11 21:07:00,Pago de servicios,Sucursal,1989760.89,20885622.19
TXN0000406,ACC000044,,2026-02-05 20:49:00,Transferencia recibida,Cajero automatico,2572753.96,13003608.53
TXN0001630,ACC000173,EMP024,2025-03-11 21:32:00,Pago de cuota,Sucursal,584917.19,20995875.98
TXN0001065,ACC000120,,2026-05-30 10:05:00,Transferencia recibida,App movil,507828.45,10806949.09
TXN0000345,ACC000037,EMP014,2025-08-01 19:26:00,Transferencia recibida,Sucursal,1230278.66,292318.73
TXN0001512,ACC000159,,2026-03-20 16:02:00,Consignacion,App movil,2627491.71,16488668.94
TXN0000166,ACC000019,,2025-12-06 21:29:00,Pago de servicios,Banca web,1262008.19,12179414.85
TXN0000766,ACC000091,EMP005,2025-07-16 08:14:00,Deposito,Sucursal,2536800.12,10397843.45
TXN0000202,ACC000023,,2026-06-07 13:39:00,Compra con tarjeta,Cajero automatico,2362345.09,5989023.07
TXN0001839,ACC000199,,2025-04-22 17:15:00,Transferencia enviada,Datafono,2443947.53,20762086.75
TXN0002055,ACC000221,,2026-02-21 14:34:00,Transferencia recibida,Datafono,446451.36,6655296.36
TXN0001709,ACC000186,,2026-02-10 12:25:00,Pago de servicios,Banca web,2974580.71,6088464.53
TXN0001674,ACC000180,,2025-01-09 16:54:00,Deposito,Cajero automatico,2684560.21,12527818.05
TXN0000724,ACC000084,,2026-04-21 11:20:00,Consignacion,App movil,1843910.09,17894090.32
TXN0000173,ACC000019,,2026-05-11 17:02:00,Transferencia recibida,Cajero automatico,2667538.6,1580900.42
TXN0001001,ACC000113,,2025-05-06 09:09:00,Transferencia enviada,App movil,924361.41,2328500.75
TXN0000705,ACC000079,,2026-05-08 20:11:00,Deposito,Cajero automatico,490477.74,1521674.66
TXN0001097,ACC000123,EMP008,2025-07-16 08:37:00,Transferencia enviada,Sucursal,720353.24,22333342.38
TXN0001135,ACC000126,EMP008,2025-02-20 13:07:00,Consignacion,Sucursal,2398700.43,14501468.98
TXN0001997,ACC000216,,2025-04-17 10:48:00,Retiro,App movil,624718.71,7118416.35
TXN0001921,ACC000209,EMP010,2025-12-12 08:41:00,Consignacion,Sucursal,1220260.01,24061125.49
TXN0000443,ACC000046,EMP016,2025-02-23 11:10:00,Retiro,Sucursal,1807013.97,22378028.58
TXN0001308,ACC000139,EMP022,2026-05-10 12:16:00,Retiro,Sucursal,2250704.14,11461468.1
TXN0001237,ACC000135,,2025-09-10 15:53:00,Transferencia enviada,Cajero automatico,2618455.43,7769071.68
TXN0000059,ACC000006,,2026-02-16 07:25:00,Deposito,App movil,2419893.0,18646288.0
TXN0001323,ACC000142,EMP011,2025-04-04 12:46:00,Deposito,Sucursal,1833726.37,5201223.83
TXN0000563,ACC000059,EMP013,2025-11-21 19:50:00,Consignacion,Sucursal,3033891.61,11782571.17
TXN0001602,ACC000170,,2026-02-20 15:52:00,Retiro,Cajero automatico,1901464.42,23789248.79
TXN0001900,ACC000204,,2025-03-22 11:00:00,Pago de cuota,Banca web,403043.9,5956944.79
TXN0000204,ACC000023,EMP001,2026-02-20 12:33:00,Pago de servicios,Sucursal,3217929.2,18156206.36
TXN0001102,ACC000123,,2025-02-22 16:01:00,Pago de servicios,Cajero automatico,2876434.04,23057610.49
TXN0001802,ACC000196,,2025-10-30 20:03:00,Transferencia enviada,Banca web,797431.87,796957.6
TXN0001104,ACC000123,,2025-03-18 13:54:00,Pago de servicios,Datafono,3262013.58,9986499.28
TXN0000668,ACC000070,,2026-02-22 11:03:00,Transferencia enviada,Datafono,3364320.44,689008.1
TXN0001418,ACC000155,,2025-09-27 11:13:00,Compra con tarjeta,Datafono,2700123.08,18520212.21
TXN0001364,ACC000151,,2025-08-02 18:03:00,Transferencia recibida,Banca web,1540528.52,5148750.37
TXN0000708,ACC000079,,2026-06-04 07:27:00,Transferencia recibida,App movil,691970.88,16017464.26
TXN0000590,ACC000062,EMP005,2025-10-07 12:37:00,Retiro,Sucursal,1463302.28,6161474.32
TXN0000285,ACC000031,,2025-08-11 08:46:00,Transferencia enviada,App movil,2777235.64,12212027.2
TXN0001668,ACC000180,,2025-02-21 14:05:00,Consignacion,Datafono,3262715.23,3734243.18
TXN0000609,ACC000063,,2025-06-25 21:29:00,Consignacion,Banca web,3042044.02,7576971.55
TXN0001350,ACC000149,,2025-07-23 14:16:00,Deposito,Datafono,2619299.48,3515345.7
TXN0001533,ACC000163,,2025-07-14 13:37:00,Compra con tarjeta,Cajero automatico,159021.2,10249212.61
TXN0000417,ACC000045,,2025-09-14 20:01:00,Deposito,Banca web,529501.42,23323014.15
TXN0002084,ACC000222,,2025-02-24 06:44:00,Transferencia enviada,Banca web,569321.85,2969172.96
TXN0001488,ACC000158,EMP020,2026-03-19 15:09:00,Transferencia recibida,Sucursal,1442196.36,24687359.31
TXN0000158,ACC000017,EMP021,2025-05-25 09:02:00,Retiro,Sucursal,2092325.56,7624231.9
TXN0002145,ACC000229,,2025-05-20 14:54:00,Transferencia enviada,Banca web,3471659.36,22989364.17
TXN0001581,ACC000168,EMP003,2026-03-04 06:19:00,Pago de servicios,Sucursal,1064154.9,11428621.95
TXN0001073,ACC000122,,2026-06-09 17:08:00,Pago de servicios,Datafono,1906010.73,1347865.29
TXN0001203,ACC000131,EMP017,2025-01-14 11:33:00,Retiro,Sucursal,698812.97,986158.08
TXN0001846,ACC000200,EMP008,2025-02-10 19:54:00,Consignacion,Sucursal,3347174.96,18962374.86
TXN0001885,ACC000203,,2025-09-04 15:54:00,Deposito,Datafono,958936.08,21367376.7
TXN0001474,ACC000158,,2026-06-15 07:30:00,Transferencia recibida,Banca web,391610.19,960401.1
TXN0002074,ACC000222,,2026-02-09 12:26:00,Transferencia enviada,App movil,877449.51,2509207.73
TXN0000883,ACC000104,,2025-12-06 07:10:00,Pago de servicios,Cajero automatico,3319831.68,2978619.73
TXN0001247,ACC000135,,2025-07-10 06:28:00,Pago de cuota,Datafono,1602995.41,18276561.92
TXN0001679,ACC000181,,2026-06-17 17:50:00,Pago de cuota,Datafono,2025376.86,18793265.23
TXN0002168,ACC000233,,2025-04-13 20:49:00,Retiro,Datafono,3295499.22,15029665.21
TXN0000940,ACC000109,EMP001,2025-01-27 19:23:00,Retiro,Sucursal,2322988.15,11925895.98
TXN0002067,ACC000222,,2025-03-23 20:17:00,Retiro,Banca web,1814230.86,19684048.87
TXN0001523,ACC000162,,2025-07-17 21:52:00,Consignacion,Cajero automatico,2481749.31,15140391.05
TXN0000498,ACC000051,,2025-02-24 14:23:00,Compra con tarjeta,Banca web,2230502.5,1227385.37
TXN0001867,ACC000201,,2025-08-06 13:41:00,Retiro,App movil,2154634.82,1344474.46
TXN0001895,ACC000204,EMP008,2026-05-01 18:59:00,Retiro,Sucursal,1983320.58,19230137.29
TXN0000116,ACC000012,,2026-03-31 20:05:00,Retiro,Banca web,1570267.74,24516961.77
TXN0000815,ACC000095,,2026-02-14 08:22:00,Consignacion,Banca web,3287405.79,24671917.87
TXN0001220,ACC000134,,2025-08-08 11:40:00,Pago de cuota,App movil,2492603.4,14016541.78
TXN0000545,ACC000057,,2026-04-24 14:59:00,Pago de cuota,Datafono,2833177.84,23366551.99
TXN0000260,ACC000027,,2025-04-02 13:10:00,Compra con tarjeta,Banca web,328991.42,23271911.13
TXN0000627,ACC000067,,2025-10-01 10:54:00,Retiro,Datafono,2118970.3,17663058.88
TXN0000168,ACC000019,EMP018,2025-05-24 12:16:00,Deposito,Sucursal,3123447.09,20317933.57
TXN0001518,ACC000161,EMP002,2025-05-12 09:15:00,Transferencia enviada,Sucursal,1313125.14,14302001.11
TXN0000047,ACC000006,,2026-02-01 11:23:00,Consignacion,Banca web,1299211.81,1124976.95
TXN0000066,ACC000007,,2025-02-21 17:45:00,Consignacion,Cajero automatico,966181.47,12633108.11
TXN0000707,ACC000079,,2025-11-13 16:18:00,Transferencia enviada,App movil,3396245.99,1442367.98
TXN0001961,ACC000212,,2025-10-22 12:04:00,Transferencia enviada,Datafono,772350.85,17692069.24
TXN0001038,ACC000118,,2026-06-10 12:49:00,Pago de servicios,Banca web,665957.62,10583118.64
TXN0001716,ACC000188,,2025-10-19 10:04:00,Pago de servicios,Banca web,2125525.39,3943277.1
TXN0000198,ACC000023,EMP001,2025-02-23 11:24:00,Consignacion,Sucursal,2883161.57,23147286.08
TXN0001937,ACC000209,,2025-08-15 13:21:00,Compra con tarjeta,Datafono,2131702.13,2564495.87
TXN0001372,ACC000153,,2025-06-09 10:44:00,Deposito,Banca web,2670384.56,14909150.16
TXN0001705,ACC000186,,2026-02-14 19:36:00,Transferencia recibida,App movil,1053805.01,4069512.43
TXN0000829,ACC000096,,2026-05-27 20:09:00,Deposito,Datafono,999040.96,14976018.9
TXN0000447,ACC000046,,2026-04-11 11:24:00,Transferencia recibida,App movil,486052.1,15804207.71
TXN0000953,ACC000110,,2025-11-13 06:22:00,Transferencia recibida,App movil,3355999.19,7868666.34
TXN0001807,ACC000196,,2025-06-11 12:28:00,Consignacion,Banca web,610751.2,6986592.95
TXN0000145,ACC000017,,2025-01-10 09:42:00,Transferencia recibida,App movil,1565378.69,23972831.43
TXN0001030,ACC000118,,2025-12-04 18:17:00,Consignacion,Cajero automatico,3237755.84,3006336.48
TXN0001294,ACC000139,EMP022,2025-07-01 18:18:00,Transferencia enviada,Sucursal,2672642.82,17086960.9
TXN0000185,ACC000020,,2026-02-25 10:50:00,Transferencia enviada,Datafono,2873381.6,15584061.36
TXN0000675,ACC000072,,2025-06-22 13:34:00,Consignacion,Banca web,3365118.86,1054384.07
TXN0001239,ACC000135,,2025-07-12 14:56:00,Pago de servicios,Cajero automatico,628121.19,6491258.71
TXN0000223,ACC000024,,2025-08-23 09:46:00,Pago de cuota,App movil,2816265.66,21409155.38
TXN0000133,ACC000014,,2025-02-27 12:17:00,Pago de servicios,Cajero automatico,3442528.05,3669245.47
TXN0000742,ACC000088,,2025-12-05 18:24:00,Retiro,Cajero automatico,3320937.44,13366919.61
TXN0000446,ACC000046,,2025-08-14 08:30:00,Pago de cuota,Datafono,1700582.93,3632082.39
TXN0001223,ACC000134,,2025-07-15 18:23:00,Deposito,Cajero automatico,3266841.63,4903943.77
